trading_date,spread_name,price
2021/2/9,Spread_Port_01,-60.4
2021/2/9,Spread_Port_02,-249.8
2021/2/9,Spread_Port_03,-433.6
2021/2/9,Spread_Port_04,-189.4
2021/2/9,Spread_Port_05,-373.2
2021/2/9,Spread_Port_06,-183.8
2021/2/10,Spread_Port_01,-61.8
2021/2/10,Spread_Port_02,-268.4
2021/2/10,Spread_Port_03,-457
2021/2/10,Spread_Port_04,-206.6
2021/2/10,Spread_Port_05,-395.2
2021/2/10,Spread_Port_06,-188.6
2021/2/18,Spread_Port_01,-74.6
2021/2/18,Spread_Port_02,-281.4
2021/2/18,Spread_Port_03,-469.6
2021/2/18,Spread_Port_04,-206.8
2021/2/18,Spread_Port_05,-395
2021/2/18,Spread_Port_06,-188.2
2021/2/19,Spread_Port_01,-73.4821
2021/2/19,Spread_Port_02,-291.8821
2021/2/19,Spread_Port_03,-492.6821
2021/2/19,Spread_Port_04,-218.4
2021/2/19,Spread_Port_05,-419.2
2021/2/19,Spread_Port_06,-200.8
2021/2/22,Spread_Port_01,-61.8
2021/2/22,Spread_Port_02,-218
2021/2/22,Spread_Port_03,-408.4
2021/2/22,Spread_Port_04,-156.2
2021/2/22,Spread_Port_05,-346.6
2021/2/22,Spread_Port_06,-190.4
2021/2/23,Spread_Port_01,-61.6
2021/2/23,Spread_Port_02,-217
2021/2/23,Spread_Port_03,-411.8
2021/2/23,Spread_Port_04,-155.4
2021/2/23,Spread_Port_05,-350.2
2021/2/23,Spread_Port_06,-194.8
2021/2/24,Spread_Port_01,-56.2
2021/2/24,Spread_Port_02,-197.8
2021/2/24,Spread_Port_03,-387.2
2021/2/24,Spread_Port_04,-141.6
2021/2/24,Spread_Port_05,-331
2021/2/24,Spread_Port_06,-189.4
2021/2/25,Spread_Port_01,-59.8
2021/2/25,Spread_Port_02,-202.2
2021/2/25,Spread_Port_03,-392.2
2021/2/25,Spread_Port_04,-142.4
2021/2/25,Spread_Port_05,-332.4
2021/2/25,Spread_Port_06,-190
2021/2/26,Spread_Port_01,-56
2021/2/26,Spread_Port_02,-203.2
2021/2/26,Spread_Port_03,-388.4
2021/2/26,Spread_Port_04,-147.2
2021/2/26,Spread_Port_05,-332.4
2021/2/26,Spread_Port_06,-185.2
2021/3/1,Spread_Port_01,-59.4
2021/3/1,Spread_Port_02,-211
2021/3/1,Spread_Port_03,-409.2
2021/3/1,Spread_Port_04,-151.6
2021/3/1,Spread_Port_05,-349.8
2021/3/1,Spread_Port_06,-198.2
2021/3/2,Spread_Port_01,-57.2
2021/3/2,Spread_Port_02,-209
2021/3/2,Spread_Port_03,-402.2
2021/3/2,Spread_Port_04,-151.8
2021/3/2,Spread_Port_05,-345
2021/3/2,Spread_Port_06,-193.2
2021/3/3,Spread_Port_01,-62.8
2021/3/3,Spread_Port_02,-220.4
2021/3/3,Spread_Port_03,-417.4
2021/3/3,Spread_Port_04,-157.6
2021/3/3,Spread_Port_05,-354.6
2021/3/3,Spread_Port_06,-197
2021/3/4,Spread_Port_01,-55.4
2021/3/4,Spread_Port_02,-205.8
2021/3/4,Spread_Port_03,-387.8
2021/3/4,Spread_Port_04,-150.4
2021/3/4,Spread_Port_05,-332.4
2021/3/4,Spread_Port_06,-182
2021/3/5,Spread_Port_01,-58.8
2021/3/5,Spread_Port_02,-202
2021/3/5,Spread_Port_03,-391
2021/3/5,Spread_Port_04,-143.2
2021/3/5,Spread_Port_05,-332.2
2021/3/5,Spread_Port_06,-189
2021/3/8,Spread_Port_01,-55.4
2021/3/8,Spread_Port_02,-193.6
2021/3/8,Spread_Port_03,-378.8
2021/3/8,Spread_Port_04,-138.2
2021/3/8,Spread_Port_05,-323.4
2021/3/8,Spread_Port_06,-185.2
2021/3/9,Spread_Port_01,-51.4
2021/3/9,Spread_Port_02,-177.8
2021/3/9,Spread_Port_03,-363.4
2021/3/9,Spread_Port_04,-126.4
2021/3/9,Spread_Port_05,-312
2021/3/9,Spread_Port_06,-185.6
2021/3/10,Spread_Port_01,-50.8
2021/3/10,Spread_Port_02,-189
2021/3/10,Spread_Port_03,-365.8
2021/3/10,Spread_Port_04,-138.2
2021/3/10,Spread_Port_05,-315
2021/3/10,Spread_Port_06,-176.8
2021/3/11,Spread_Port_01,-58
2021/3/11,Spread_Port_02,-210
2021/3/11,Spread_Port_03,-400.6
2021/3/11,Spread_Port_04,-152
2021/3/11,Spread_Port_05,-342.6
2021/3/11,Spread_Port_06,-190.6
2021/3/12,Spread_Port_01,-58.2
2021/3/12,Spread_Port_02,-209.2
2021/3/12,Spread_Port_03,-397.2
2021/3/12,Spread_Port_04,-151
2021/3/12,Spread_Port_05,-339
2021/3/12,Spread_Port_06,-188
2021/3/15,Spread_Port_01,-47.8
2021/3/15,Spread_Port_02,-199.8
2021/3/15,Spread_Port_03,-387.6
2021/3/15,Spread_Port_04,-152
2021/3/15,Spread_Port_05,-339.8
2021/3/15,Spread_Port_06,-187.8
2021/3/16,Spread_Port_01,-54
2021/3/16,Spread_Port_02,-201
2021/3/16,Spread_Port_03,-391.6
2021/3/16,Spread_Port_04,-147
2021/3/16,Spread_Port_05,-337.6
2021/3/16,Spread_Port_06,-190.6
2021/3/17,Spread_Port_01,-55.2
2021/3/17,Spread_Port_02,-202.2
2021/3/17,Spread_Port_03,-391.4
2021/3/17,Spread_Port_04,-147
2021/3/17,Spread_Port_05,-336.2
2021/3/17,Spread_Port_06,-189.2
2021/3/18,Spread_Port_01,-53.4
2021/3/18,Spread_Port_02,-201.2
2021/3/18,Spread_Port_03,-389.8
2021/3/18,Spread_Port_04,-147.8
2021/3/18,Spread_Port_05,-336.4
2021/3/18,Spread_Port_06,-188.6
2021/3/19,Spread_Port_01,-37.6023
2021/3/19,Spread_Port_02,-174.0023
2021/3/19,Spread_Port_03,-355.0023
2021/3/19,Spread_Port_04,-136.4
2021/3/19,Spread_Port_05,-317.4
2021/3/19,Spread_Port_06,-181
2021/3/22,Spread_Port_01,-65.6
2021/3/22,Spread_Port_02,-136
2021/3/22,Spread_Port_03,-324.4
2021/3/22,Spread_Port_04,-70.4
2021/3/22,Spread_Port_05,-258.8
2021/3/22,Spread_Port_06,-188.4
2021/3/23,Spread_Port_01,-62.6
2021/3/23,Spread_Port_02,-134.2
2021/3/23,Spread_Port_03,-313.8
2021/3/23,Spread_Port_04,-71.6
2021/3/23,Spread_Port_05,-251.2
2021/3/23,Spread_Port_06,-179.6
2021/3/24,Spread_Port_01,-59.8
2021/3/24,Spread_Port_02,-126.6
2021/3/24,Spread_Port_03,-300.4
2021/3/24,Spread_Port_04,-66.8
2021/3/24,Spread_Port_05,-240.6
2021/3/24,Spread_Port_06,-173.8
2021/3/25,Spread_Port_01,-52.4
2021/3/25,Spread_Port_02,-126.6
2021/3/25,Spread_Port_03,-303.4
2021/3/25,Spread_Port_04,-74.2
2021/3/25,Spread_Port_05,-251
2021/3/25,Spread_Port_06,-176.8
2021/3/26,Spread_Port_01,-58.4
2021/3/26,Spread_Port_02,-129.2
2021/3/26,Spread_Port_03,-305.2
2021/3/26,Spread_Port_04,-70.8
2021/3/26,Spread_Port_05,-246.8
2021/3/26,Spread_Port_06,-176
2021/3/29,Spread_Port_01,-56.2
2021/3/29,Spread_Port_02,-125.8
2021/3/29,Spread_Port_03,-301.4
2021/3/29,Spread_Port_04,-69.6
2021/3/29,Spread_Port_05,-245.2
2021/3/29,Spread_Port_06,-175.6
2021/3/30,Spread_Port_01,-62.6
2021/3/30,Spread_Port_02,-131.6
2021/3/30,Spread_Port_03,-304.6
2021/3/30,Spread_Port_04,-69
2021/3/30,Spread_Port_05,-242
2021/3/30,Spread_Port_06,-173
2021/3/31,Spread_Port_01,-61.6
2021/3/31,Spread_Port_02,-132.2
2021/3/31,Spread_Port_03,-308.8
2021/3/31,Spread_Port_04,-70.6
2021/3/31,Spread_Port_05,-247.2
2021/3/31,Spread_Port_06,-176.6
2021/4/1,Spread_Port_01,-64.8
2021/4/1,Spread_Port_02,-132
2021/4/1,Spread_Port_03,-311.4
2021/4/1,Spread_Port_04,-67.2
2021/4/1,Spread_Port_05,-246.6
2021/4/1,Spread_Port_06,-179.4
2021/4/2,Spread_Port_01,-57.8
2021/4/2,Spread_Port_02,-122.8
2021/4/2,Spread_Port_03,-310.2
2021/4/2,Spread_Port_04,-65
2021/4/2,Spread_Port_05,-252.4
2021/4/2,Spread_Port_06,-187.4
2021/4/6,Spread_Port_01,-62
2021/4/6,Spread_Port_02,-127.6
2021/4/6,Spread_Port_03,-307.2
2021/4/6,Spread_Port_04,-65.6
2021/4/6,Spread_Port_05,-245.2
2021/4/6,Spread_Port_06,-179.6
2021/4/7,Spread_Port_01,-62
2021/4/7,Spread_Port_02,-136.8
2021/4/7,Spread_Port_03,-315
2021/4/7,Spread_Port_04,-74.8
2021/4/7,Spread_Port_05,-253
2021/4/7,Spread_Port_06,-178.2
2021/4/8,Spread_Port_01,-68.4
2021/4/8,Spread_Port_02,-145.4
2021/4/8,Spread_Port_03,-327.8
2021/4/8,Spread_Port_04,-77
2021/4/8,Spread_Port_05,-259.4
2021/4/8,Spread_Port_06,-182.4
2021/4/9,Spread_Port_01,-62.6
2021/4/9,Spread_Port_02,-140.4
2021/4/9,Spread_Port_03,-322
2021/4/9,Spread_Port_04,-77.8
2021/4/9,Spread_Port_05,-259.4
2021/4/9,Spread_Port_06,-181.6
2021/4/12,Spread_Port_01,-48
2021/4/12,Spread_Port_02,-128.2
2021/4/12,Spread_Port_03,-306
2021/4/12,Spread_Port_04,-80.2
2021/4/12,Spread_Port_05,-258
2021/4/12,Spread_Port_06,-177.8
2021/4/13,Spread_Port_01,-46.2
2021/4/13,Spread_Port_02,-115.4
2021/4/13,Spread_Port_03,-291
2021/4/13,Spread_Port_04,-69.2
2021/4/13,Spread_Port_05,-244.8
2021/4/13,Spread_Port_06,-175.6
2021/4/14,Spread_Port_01,-53.8
2021/4/14,Spread_Port_02,-125.8
2021/4/14,Spread_Port_03,-299.6
2021/4/14,Spread_Port_04,-72
2021/4/14,Spread_Port_05,-245.8
2021/4/14,Spread_Port_06,-173.8
2021/4/15,Spread_Port_01,-41.2
2021/4/15,Spread_Port_02,-107.8
2021/4/15,Spread_Port_03,-279.4
2021/4/15,Spread_Port_04,-66.6
2021/4/15,Spread_Port_05,-238.2
2021/4/15,Spread_Port_06,-171.6
2021/4/16,Spread_Port_01,-14.1906
2021/4/16,Spread_Port_02,-81.7906
2021/4/16,Spread_Port_03,-252.9906
2021/4/16,Spread_Port_04,-67.6
2021/4/16,Spread_Port_05,-238.8
2021/4/16,Spread_Port_06,-171.2
2021/4/19,Spread_Port_01,-65.4
2021/4/19,Spread_Port_02,-229.4
2021/4/19,Spread_Port_03,-371
2021/4/19,Spread_Port_04,-164
2021/4/19,Spread_Port_05,-305.6
2021/4/19,Spread_Port_06,-141.6
2021/4/20,Spread_Port_01,-65.2
2021/4/20,Spread_Port_02,-230.2
2021/4/20,Spread_Port_03,-365.2
2021/4/20,Spread_Port_04,-165
2021/4/20,Spread_Port_05,-300
2021/4/20,Spread_Port_06,-135
2021/4/21,Spread_Port_01,-63.8
2021/4/21,Spread_Port_02,-225.6
2021/4/21,Spread_Port_03,-359.8
2021/4/21,Spread_Port_04,-161.8
2021/4/21,Spread_Port_05,-296
2021/4/21,Spread_Port_06,-134.2
2021/4/22,Spread_Port_01,-61.4
2021/4/22,Spread_Port_02,-222.4
2021/4/22,Spread_Port_03,-364.4
2021/4/22,Spread_Port_04,-161
2021/4/22,Spread_Port_05,-303
2021/4/22,Spread_Port_06,-142
2021/4/23,Spread_Port_01,-63
2021/4/23,Spread_Port_02,-222.8
2021/4/23,Spread_Port_03,-367.8
2021/4/23,Spread_Port_04,-159.8
2021/4/23,Spread_Port_05,-304.8
2021/4/23,Spread_Port_06,-145
2021/4/26,Spread_Port_01,-60.2
2021/4/26,Spread_Port_02,-220.8
2021/4/26,Spread_Port_03,-367.4
2021/4/26,Spread_Port_04,-160.6
2021/4/26,Spread_Port_05,-307.2
2021/4/26,Spread_Port_06,-146.6
2021/4/27,Spread_Port_01,-59.2
2021/4/27,Spread_Port_02,-217.4
2021/4/27,Spread_Port_03,-363.2
2021/4/27,Spread_Port_04,-158.2
2021/4/27,Spread_Port_05,-304
2021/4/27,Spread_Port_06,-145.8
2021/4/28,Spread_Port_01,-63.4
2021/4/28,Spread_Port_02,-220.2
2021/4/28,Spread_Port_03,-362.2
2021/4/28,Spread_Port_04,-156.8
2021/4/28,Spread_Port_05,-298.8
2021/4/28,Spread_Port_06,-142
2021/4/29,Spread_Port_01,-58
2021/4/29,Spread_Port_02,-212.4
2021/4/29,Spread_Port_03,-355.6
2021/4/29,Spread_Port_04,-154.4
2021/4/29,Spread_Port_05,-297.6
2021/4/29,Spread_Port_06,-143.2
2021/4/30,Spread_Port_01,-60.4
2021/4/30,Spread_Port_02,-211.8
2021/4/30,Spread_Port_03,-348.6
2021/4/30,Spread_Port_04,-151.4
2021/4/30,Spread_Port_05,-288.2
2021/4/30,Spread_Port_06,-136.8
2021/5/6,Spread_Port_01,-53.4
2021/5/6,Spread_Port_02,-210.6
2021/5/6,Spread_Port_03,-346
2021/5/6,Spread_Port_04,-157.2
2021/5/6,Spread_Port_05,-292.6
2021/5/6,Spread_Port_06,-135.4
2021/5/7,Spread_Port_01,-46.2
2021/5/7,Spread_Port_02,-196.8
2021/5/7,Spread_Port_03,-332.4
2021/5/7,Spread_Port_04,-150.6
2021/5/7,Spread_Port_05,-286.2
2021/5/7,Spread_Port_06,-135.6
2021/5/10,Spread_Port_01,-50
2021/5/10,Spread_Port_02,-196.6
2021/5/10,Spread_Port_03,-340.6
2021/5/10,Spread_Port_04,-146.6
2021/5/10,Spread_Port_05,-290.6
2021/5/10,Spread_Port_06,-144
2021/5/11,Spread_Port_01,-49.6
2021/5/11,Spread_Port_02,-199.8
2021/5/11,Spread_Port_03,-340.6
2021/5/11,Spread_Port_04,-150.2
2021/5/11,Spread_Port_05,-291
2021/5/11,Spread_Port_06,-140.8
2021/5/12,Spread_Port_01,-57.8
2021/5/12,Spread_Port_02,-216.6
2021/5/12,Spread_Port_03,-356
2021/5/12,Spread_Port_04,-158.8
2021/5/12,Spread_Port_05,-298.2
2021/5/12,Spread_Port_06,-139.4
2021/5/13,Spread_Port_01,-53.6
2021/5/13,Spread_Port_02,-207.8
2021/5/13,Spread_Port_03,-343
2021/5/13,Spread_Port_04,-154.2
2021/5/13,Spread_Port_05,-289.4
2021/5/13,Spread_Port_06,-135.2
2021/5/14,Spread_Port_01,-56.2
2021/5/14,Spread_Port_02,-205.2
2021/5/14,Spread_Port_03,-333.2
2021/5/14,Spread_Port_04,-149
2021/5/14,Spread_Port_05,-277
2021/5/14,Spread_Port_06,-128
2021/5/17,Spread_Port_01,-50.2
2021/5/17,Spread_Port_02,-197
2021/5/17,Spread_Port_03,-331.8
2021/5/17,Spread_Port_04,-146.8
2021/5/17,Spread_Port_05,-281.6
2021/5/17,Spread_Port_06,-134.8
2021/5/18,Spread_Port_01,-47.2
2021/5/18,Spread_Port_02,-192.4
2021/5/18,Spread_Port_03,-326
2021/5/18,Spread_Port_04,-145.2
2021/5/18,Spread_Port_05,-278.8
2021/5/18,Spread_Port_06,-133.6
2021/5/19,Spread_Port_01,-41.4
2021/5/19,Spread_Port_02,-186.4
2021/5/19,Spread_Port_03,-317.2
2021/5/19,Spread_Port_04,-145
2021/5/19,Spread_Port_05,-275.8
2021/5/19,Spread_Port_06,-130.8
2021/5/20,Spread_Port_01,-32.4
2021/5/20,Spread_Port_02,-172.2
2021/5/20,Spread_Port_03,-302.4
2021/5/20,Spread_Port_04,-139.8
2021/5/20,Spread_Port_05,-270
2021/5/20,Spread_Port_06,-130.2
2021/5/21,Spread_Port_01,-32.664
2021/5/21,Spread_Port_02,-163.864
2021/5/21,Spread_Port_03,-292.264
2021/5/21,Spread_Port_04,-131.2
2021/5/21,Spread_Port_05,-259.6
2021/5/21,Spread_Port_06,-128.4
2021/5/24,Spread_Port_01,-39.2
2021/5/24,Spread_Port_02,-128.8
2021/5/24,Spread_Port_03,-252
2021/5/24,Spread_Port_04,-89.6
2021/5/24,Spread_Port_05,-212.8
2021/5/24,Spread_Port_06,-123.2
2021/5/25,Spread_Port_01,-42.4
2021/5/25,Spread_Port_02,-126.6
2021/5/25,Spread_Port_03,-248.8
2021/5/25,Spread_Port_04,-84.2
2021/5/25,Spread_Port_05,-206.4
2021/5/25,Spread_Port_06,-122.2
2021/5/26,Spread_Port_01,-46.8
2021/5/26,Spread_Port_02,-134.4
2021/5/26,Spread_Port_03,-254.4
2021/5/26,Spread_Port_04,-87.6
2021/5/26,Spread_Port_05,-207.6
2021/5/26,Spread_Port_06,-120
2021/5/27,Spread_Port_01,-46.8
2021/5/27,Spread_Port_02,-138.4
2021/5/27,Spread_Port_03,-259.6
2021/5/27,Spread_Port_04,-91.6
2021/5/27,Spread_Port_05,-212.8
2021/5/27,Spread_Port_06,-121.2
2021/5/28,Spread_Port_01,-48
2021/5/28,Spread_Port_02,-142
2021/5/28,Spread_Port_03,-267.8
2021/5/28,Spread_Port_04,-94
2021/5/28,Spread_Port_05,-219.8
2021/5/28,Spread_Port_06,-125.8
2021/5/31,Spread_Port_01,-46.2
2021/5/31,Spread_Port_02,-150
2021/5/31,Spread_Port_03,-284.4
2021/5/31,Spread_Port_04,-103.8
2021/5/31,Spread_Port_05,-238.2
2021/5/31,Spread_Port_06,-134.4
2021/6/1,Spread_Port_01,-54.6
2021/6/1,Spread_Port_02,-162
2021/6/1,Spread_Port_03,-306.4
2021/6/1,Spread_Port_04,-107.4
2021/6/1,Spread_Port_05,-251.8
2021/6/1,Spread_Port_06,-144.4
2021/6/2,Spread_Port_01,-54.2
2021/6/2,Spread_Port_02,-168.2
2021/6/2,Spread_Port_03,-313.4
2021/6/2,Spread_Port_04,-114
2021/6/2,Spread_Port_05,-259.2
2021/6/2,Spread_Port_06,-145.2
2021/6/3,Spread_Port_01,-50.8
2021/6/3,Spread_Port_02,-169.8
2021/6/3,Spread_Port_03,-313
2021/6/3,Spread_Port_04,-119
2021/6/3,Spread_Port_05,-262.2
2021/6/3,Spread_Port_06,-143.2
2021/6/4,Spread_Port_01,-58.8
2021/6/4,Spread_Port_02,-177.8
2021/6/4,Spread_Port_03,-328.6
2021/6/4,Spread_Port_04,-119
2021/6/4,Spread_Port_05,-269.8
2021/6/4,Spread_Port_06,-150.8
2021/6/7,Spread_Port_01,-61.6
2021/6/7,Spread_Port_02,-188.2
2021/6/7,Spread_Port_03,-343.2
2021/6/7,Spread_Port_04,-126.6
2021/6/7,Spread_Port_05,-281.6
2021/6/7,Spread_Port_06,-155
2021/6/8,Spread_Port_01,-58.6
2021/6/8,Spread_Port_02,-187.6
2021/6/8,Spread_Port_03,-353
2021/6/8,Spread_Port_04,-129
2021/6/8,Spread_Port_05,-294.4
2021/6/8,Spread_Port_06,-165.4
2021/6/9,Spread_Port_01,-63
2021/6/9,Spread_Port_02,-197.8
2021/6/9,Spread_Port_03,-362.4
2021/6/9,Spread_Port_04,-134.8
2021/6/9,Spread_Port_05,-299.4
2021/6/9,Spread_Port_06,-164.6
2021/6/10,Spread_Port_01,-68.8
2021/6/10,Spread_Port_02,-210
2021/6/10,Spread_Port_03,-374.2
2021/6/10,Spread_Port_04,-141.2
2021/6/10,Spread_Port_05,-305.4
2021/6/10,Spread_Port_06,-164.2
2021/6/11,Spread_Port_01,-57.4
2021/6/11,Spread_Port_02,-183.8
2021/6/11,Spread_Port_03,-354
2021/6/11,Spread_Port_04,-126.4
2021/6/11,Spread_Port_05,-296.6
2021/6/11,Spread_Port_06,-170.2
2021/6/15,Spread_Port_01,-51.4
2021/6/15,Spread_Port_02,-177.8
2021/6/15,Spread_Port_03,-341.8
2021/6/15,Spread_Port_04,-126.4
2021/6/15,Spread_Port_05,-290.4
2021/6/15,Spread_Port_06,-164
2021/6/16,Spread_Port_01,-44.2
2021/6/16,Spread_Port_02,-158.2
2021/6/16,Spread_Port_03,-304.8
2021/6/16,Spread_Port_04,-114
2021/6/16,Spread_Port_05,-260.6
2021/6/16,Spread_Port_06,-146.6
2021/6/17,Spread_Port_01,-49.8
2021/6/17,Spread_Port_02,-163
2021/6/17,Spread_Port_03,-309.8
2021/6/17,Spread_Port_04,-113.2
2021/6/17,Spread_Port_05,-260
2021/6/17,Spread_Port_06,-146.8
2021/6/18,Spread_Port_01,-43.5635
2021/6/18,Spread_Port_02,-148.5635
2021/6/18,Spread_Port_03,-297.7635
2021/6/18,Spread_Port_04,-105
2021/6/18,Spread_Port_05,-254.2
2021/6/18,Spread_Port_06,-149.2
2021/6/21,Spread_Port_01,-55.8
2021/6/21,Spread_Port_02,-109.8
2021/6/21,Spread_Port_03,-264
2021/6/21,Spread_Port_04,-54
2021/6/21,Spread_Port_05,-208.2
2021/6/21,Spread_Port_06,-154.2
2021/6/22,Spread_Port_01,-56.4
2021/6/22,Spread_Port_02,-113.2
2021/6/22,Spread_Port_03,-273.2
2021/6/22,Spread_Port_04,-56.8
2021/6/22,Spread_Port_05,-216.8
2021/6/22,Spread_Port_06,-160
2021/6/23,Spread_Port_01,-51.8
2021/6/23,Spread_Port_02,-105.2
2021/6/23,Spread_Port_03,-258.4
2021/6/23,Spread_Port_04,-53.4
2021/6/23,Spread_Port_05,-206.6
2021/6/23,Spread_Port_06,-153.2
2021/6/24,Spread_Port_01,-53
2021/6/24,Spread_Port_02,-105.8
2021/6/24,Spread_Port_03,-251.6
2021/6/24,Spread_Port_04,-52.8
2021/6/24,Spread_Port_05,-198.6
2021/6/24,Spread_Port_06,-145.8
2021/6/25,Spread_Port_01,-53.2
2021/6/25,Spread_Port_02,-104
2021/6/25,Spread_Port_03,-249.6
2021/6/25,Spread_Port_04,-50.8
2021/6/25,Spread_Port_05,-196.4
2021/6/25,Spread_Port_06,-145.6
2021/6/28,Spread_Port_01,-53
2021/6/28,Spread_Port_02,-100
2021/6/28,Spread_Port_03,-244
2021/6/28,Spread_Port_04,-47
2021/6/28,Spread_Port_05,-191
2021/6/28,Spread_Port_06,-144
2021/6/29,Spread_Port_01,-49.8
2021/6/29,Spread_Port_02,-96.6
2021/6/29,Spread_Port_03,-234.8
2021/6/29,Spread_Port_04,-46.8
2021/6/29,Spread_Port_05,-185
2021/6/29,Spread_Port_06,-138.2
2021/6/30,Spread_Port_01,-51.4
2021/6/30,Spread_Port_02,-102.8
2021/6/30,Spread_Port_03,-248
2021/6/30,Spread_Port_04,-51.4
2021/6/30,Spread_Port_05,-196.6
2021/6/30,Spread_Port_06,-145.2
2021/7/1,Spread_Port_01,-56
2021/7/1,Spread_Port_02,-103.6
2021/7/1,Spread_Port_03,-247
2021/7/1,Spread_Port_04,-47.6
2021/7/1,Spread_Port_05,-191
2021/7/1,Spread_Port_06,-143.4
2021/7/2,Spread_Port_01,-47.6
2021/7/2,Spread_Port_02,-98.2
2021/7/2,Spread_Port_03,-231.2
2021/7/2,Spread_Port_04,-50.6
2021/7/2,Spread_Port_05,-183.6
2021/7/2,Spread_Port_06,-133
2021/7/5,Spread_Port_01,-51
2021/7/5,Spread_Port_02,-98
2021/7/5,Spread_Port_03,-234.6
2021/7/5,Spread_Port_04,-47
2021/7/5,Spread_Port_05,-183.6
2021/7/5,Spread_Port_06,-136.6
2021/7/6,Spread_Port_01,-53.4
2021/7/6,Spread_Port_02,-97.2
2021/7/6,Spread_Port_03,-241.6
2021/7/6,Spread_Port_04,-43.8
2021/7/6,Spread_Port_05,-188.2
2021/7/6,Spread_Port_06,-144.4
2021/7/7,Spread_Port_01,-54.6
2021/7/7,Spread_Port_02,-100
2021/7/7,Spread_Port_03,-246
2021/7/7,Spread_Port_04,-45.4
2021/7/7,Spread_Port_05,-191.4
2021/7/7,Spread_Port_06,-146
2021/7/8,Spread_Port_01,-53.6
2021/7/8,Spread_Port_02,-100.6
2021/7/8,Spread_Port_03,-242.6
2021/7/8,Spread_Port_04,-47
2021/7/8,Spread_Port_05,-189
2021/7/8,Spread_Port_06,-142
2021/7/9,Spread_Port_01,-50
2021/7/9,Spread_Port_02,-97.8
2021/7/9,Spread_Port_03,-241.6
2021/7/9,Spread_Port_04,-47.8
2021/7/9,Spread_Port_05,-191.6
2021/7/9,Spread_Port_06,-143.8
2021/7/12,Spread_Port_01,-51.6
2021/7/12,Spread_Port_02,-101.4
2021/7/12,Spread_Port_03,-246.4
2021/7/12,Spread_Port_04,-49.8
2021/7/12,Spread_Port_05,-194.8
2021/7/12,Spread_Port_06,-145
2021/7/13,Spread_Port_01,-57.4
2021/7/13,Spread_Port_02,-111.6
2021/7/13,Spread_Port_03,-261.8
2021/7/13,Spread_Port_04,-54.2
2021/7/13,Spread_Port_05,-204.4
2021/7/13,Spread_Port_06,-150.2
2021/7/14,Spread_Port_01,-46.8
2021/7/14,Spread_Port_02,-96.6
2021/7/14,Spread_Port_03,-241.8
2021/7/14,Spread_Port_04,-49.8
2021/7/14,Spread_Port_05,-195
2021/7/14,Spread_Port_06,-145.2
2021/7/15,Spread_Port_01,-46.2
2021/7/15,Spread_Port_02,-99.2
2021/7/15,Spread_Port_03,-248.4
2021/7/15,Spread_Port_04,-53
2021/7/15,Spread_Port_05,-202.2
2021/7/15,Spread_Port_06,-149.2
2021/7/16,Spread_Port_01,-38.5232
2021/7/16,Spread_Port_02,-85.5232
2021/7/16,Spread_Port_03,-226.1232
2021/7/16,Spread_Port_04,-47
2021/7/16,Spread_Port_05,-187.6
2021/7/16,Spread_Port_06,-140.6
2021/7/19,Spread_Port_01,-47
2021/7/19,Spread_Port_02,-184.8
2021/7/19,Spread_Port_03,-313.6
2021/7/19,Spread_Port_04,-137.8
2021/7/19,Spread_Port_05,-266.6
2021/7/19,Spread_Port_06,-128.8
2021/7/20,Spread_Port_01,-46.4
2021/7/20,Spread_Port_02,-186.8
2021/7/20,Spread_Port_03,-327.6
2021/7/20,Spread_Port_04,-140.4
2021/7/20,Spread_Port_05,-281.2
2021/7/20,Spread_Port_06,-140.8
2021/7/21,Spread_Port_01,-47.8
2021/7/21,Spread_Port_02,-194.2
2021/7/21,Spread_Port_03,-339
2021/7/21,Spread_Port_04,-146.4
2021/7/21,Spread_Port_05,-291.2
2021/7/21,Spread_Port_06,-144.8
2021/7/22,Spread_Port_01,-50.4
2021/7/22,Spread_Port_02,-199
2021/7/22,Spread_Port_03,-345.4
2021/7/22,Spread_Port_04,-148.6
2021/7/22,Spread_Port_05,-295
2021/7/22,Spread_Port_06,-146.4
2021/7/23,Spread_Port_01,-50.4
2021/7/23,Spread_Port_02,-195
2021/7/23,Spread_Port_03,-338
2021/7/23,Spread_Port_04,-144.6
2021/7/23,Spread_Port_05,-287.6
2021/7/23,Spread_Port_06,-143
2021/7/26,Spread_Port_01,-48
2021/7/26,Spread_Port_02,-194.2
2021/7/26,Spread_Port_03,-333.2
2021/7/26,Spread_Port_04,-146.2
2021/7/26,Spread_Port_05,-285.2
2021/7/26,Spread_Port_06,-139
2021/7/27,Spread_Port_01,-50.2
2021/7/27,Spread_Port_02,-189.4
2021/7/27,Spread_Port_03,-323.6
2021/7/27,Spread_Port_04,-139.2
2021/7/27,Spread_Port_05,-273.4
2021/7/27,Spread_Port_06,-134.2
2021/7/28,Spread_Port_01,-36.2
2021/7/28,Spread_Port_02,-183
2021/7/28,Spread_Port_03,-314.6
2021/7/28,Spread_Port_04,-146.8
2021/7/28,Spread_Port_05,-278.4
2021/7/28,Spread_Port_06,-131.6
2021/7/29,Spread_Port_01,-42.8
2021/7/29,Spread_Port_02,-189.8
2021/7/29,Spread_Port_03,-332.8
2021/7/29,Spread_Port_04,-147
2021/7/29,Spread_Port_05,-290
2021/7/29,Spread_Port_06,-143
